cell,prompt_id,view,treatment,pair_id,winner,first,state_first,state_second,rep,choice,status,pick_winner,tie,pick_first,p_first,p_winner,prompt_tokens,completion_tokens,cached,model,dropped_params,raw,call_id
neutral_c|full|both,neutral_c,full,both,75,A,L,p75_B_2022_loser,p75_A_2022_both,0,2,ok,1.0,0,0,0.0009110514016656498,0.9990889485983343,958,1,False,gpt-4o-mini-2024-07-18,,2,a7714c62f9342856e0248e3a
neutral_c|full|both,neutral_c,full,both,77,A,W,p77_A_2022_both,p77_B_2022_loser,0,1,ok,1.0,0,1,0.9999810748526188,0.9999810748526188,722,1,False,gpt-4o-mini-2024-07-18,,1,b1fbb30ee82939909e922e3a
neutral_c|full|both,neutral_c,full,both,74,B,L,p74_A_2022_loser,p74_B_2022_both,0,2,ok,1.0,0,0,1.892514738127224e-05,0.9999810748526188,1015,1,False,gpt-4o-mini-2024-07-18,,2,0fe247f6f6a5ae05abb5b9cb
neutral_c|full|both,neutral_c,full,both,72,B,W,p72_B_2022_both,p72_A_2022_loser,0,1,ok,1.0,0,1,0.999997438718515,0.999997438718515,939,1,False,gpt-4o-mini-2024-07-18,,1,2771f51d393c649318e14394
neutral_c|full|both,neutral_c,full,both,75,A,W,p75_A_2022_both,p75_B_2022_loser,0,1,ok,1.0,0,1,0.9999417087232136,0.9999417087232136,958,1,False,gpt-4o-mini-2024-07-18,,1,8c995d9e08fef22cf416f408
neutral_c|full|both,neutral_c,full,both,78,B,L,p78_A_2022_loser,p78_B_2022_both,0,2,ok,1.0,0,0,0.005220125688722155,0.9947798743112779,1255,1,False,gpt-4o-mini-2024-07-18,,2,7ad646de60386fee27ad4545
neutral_c|full|both,neutral_c,full,both,79,A,L,p79_B_2022_loser,p79_A_2022_both,0,2,ok,1.0,0,0,1.9947301075518807e-06,0.9999980052698925,789,1,False,gpt-4o-mini-2024-07-18,,2,6dce29a24bcd1ba6d0f583cb
neutral_c|full|both,neutral_c,full,both,81,A,W,p81_A_2022_both,p81_B_2022_loser,0,1,ok,1.0,0,1,0.9999962733608834,0.9999962733608834,1235,1,False,gpt-4o-mini-2024-07-18,,1,a42882ca84d8766b2853edbb
neutral_c|full|both,neutral_c,full,both,81,A,L,p81_B_2022_loser,p81_A_2022_both,0,2,ok,1.0,0,0,0.0002611903266877732,0.9997388096733122,1235,1,False,gpt-4o-mini-2024-07-18,,2,66d10493fcd8dc0c2720c5e2
neutral_c|full|both,neutral_c,full,both,79,A,W,p79_A_2022_both,p79_B_2022_loser,0,1,ok,1.0,0,1,0.999964643742472,0.999964643742472,789,1,False,gpt-4o-mini-2024-07-18,,1,7a4f6d9e203852356b862ddd
neutral_c|full|both,neutral_c,full,both,82,B,W,p82_B_2022_both,p82_A_2022_loser,0,1,ok,1.0,0,1,0.9999999778405106,0.9999999778405106,811,1,False,gpt-4o-mini-2024-07-18,,1,3f28673c836576665e66ce6c
neutral_c|full|both,neutral_c,full,both,66,B,L,p66_A_2022_loser,p66_B_2022_both,0,2,ok,1.0,0,0,4.539785574814975e-05,0.9999546021442518,1075,1,False,gpt-4o-mini-2024-07-18,,2,8a6488c5c816302efaaab305
neutral_c|full|both,neutral_c,full,both,82,B,L,p82_A_2022_loser,p82_B_2022_both,0,2,ok,1.0,0,0,7.484619712816325e-05,0.9999251538028718,811,1,False,gpt-4o-mini-2024-07-18,,2,00223737590701a7cd4628fc
neutral_c|full|both,neutral_c,full,both,80,B,L,p80_A_2022_loser,p80_B_2022_both,0,2,ok,1.0,0,0,3.927863699585036e-07,0.99999960721363,798,1,False,gpt-4o-mini-2024-07-18,,2,334a01a6f8c9b5524b3d2104
neutral_c|full|both,neutral_c,full,both,83,A,W,p83_A_2022_both,p83_B_2022_loser,0,1,ok,1.0,0,1,0.9999417087232136,0.9999417087232136,923,1,False,gpt-4o-mini-2024-07-18,,1,ca67f28b7b5f7831206e43c2
neutral_c|full|both,neutral_c,full,both,83,A,L,p83_B_2022_loser,p83_A_2022_both,0,2,ok,1.0,0,0,2.2603252742033343e-06,0.9999977396747258,923,1,False,gpt-4o-mini-2024-07-18,,2,6fabf7ea470ea17281dc8d8a
neutral_c|full|both,neutral_c,full,both,80,B,W,p80_B_2022_both,p80_A_2022_loser,0,1,ok,1.0,0,1,0.9999810748526188,0.9999810748526188,798,1,False,gpt-4o-mini-2024-07-18,,1,d4c4eb6ea5a840399ab9f621
neutral_c|full|both,neutral_c,full,both,84,B,W,p84_B_2022_both,p84_A_2022_loser,0,1,ok,1.0,0,1,0.9999999778405106,0.9999999778405106,1127,1,False,gpt-4o-mini-2024-07-18,,1,fe6f3a46d0db7557db35b699
neutral_c|full|both,neutral_c,full,both,86,B,W,p86_B_2022_both,p86_A_2022_loser,0,1,ok,1.0,0,1,0.9999982396568657,0.9999982396568657,806,1,False,gpt-4o-mini-2024-07-18,,1,3a79fc36a2985328c3f40f6d
neutral_c|full|both,neutral_c,full,both,86,B,L,p86_A_2022_loser,p86_B_2022_both,0,2,ok,1.0,0,0,5.8291276786344415e-05,0.9999417087232136,806,1,False,gpt-4o-mini-2024-07-18,,2,52f60749d7590b7905dbb002
neutral_c|full|both,neutral_c,full,both,87,A,L,p87_B_2022_loser,p87_A_2022_both,0,2,ok,1.0,0,0,4.363462233903899e-09,0.9999999956365377,435,1,False,gpt-4o-mini-2024-07-18,,2,acbd711da213d91023405490
neutral_c|full|both,neutral_c,full,both,78,B,W,p78_B_2022_both,p78_A_2022_loser,0,1,ok,1.0,0,1,0.9999999397642536,0.9999999397642536,1255,1,False,gpt-4o-mini-2024-07-18,,1,a17c5436672bab1250dfcb40
neutral_c|full|both,neutral_c,full,both,87,A,W,p87_A_2022_both,p87_B_2022_loser,0,1,ok,1.0,0,1,0.9999999994788586,0.9999999994788586,435,1,False,gpt-4o-mini-2024-07-18,,1,e84eb242b3d3407c8732df6a
neutral_c|full|both,neutral_c,full,both,77,A,L,p77_B_2022_loser,p77_A_2022_both,0,2,ok,1.0,0,0,0.010986942357354127,0.9890130576426459,722,1,False,gpt-4o-mini-2024-07-18,,2,7b9cf298e36f80b5d846e068
neutral_c|full|both,neutral_c,full,both,85,A,W,p85_A_2022_both,p85_B_2022_loser,0,1,ok,1.0,0,1,0.9999994284997149,0.9999994284997149,1007,1,False,gpt-4o-mini-2024-07-18,,1,7eb907d3581856f2b51c0902
neutral_c|full|both,neutral_c,full,both,84,B,L,p84_A_2022_loser,p84_B_2022_both,0,2,ok,1.0,0,0,0.0001584362468454316,0.9998415637531546,1127,1,False,gpt-4o-mini-2024-07-18,,2,d7142d82cfeffe269fd772c4
neutral_c|full|both,neutral_c,full,both,85,A,L,p85_B_2022_loser,p85_A_2022_both,0,2,ok,1.0,0,0,3.2887477414614998e-06,0.9999967112522585,1007,1,False,gpt-4o-mini-2024-07-18,,2,c3cda47a8b6c672ca8d8c537
neutral_c|full|both,neutral_c,full,both,88,B,L,p88_A_2022_loser,p88_B_2022_both,0,2,ok,1.0,0,0,1.7603431343301488e-06,0.9999982396568656,974,1,False,gpt-4o-mini-2024-07-18,,2,ac19c09d436bbed1a91ef1e7
neutral_c|full|both,neutral_c,full,both,91,A,L,p91_B_2022_loser,p91_A_2022_both,0,2,ok,1.0,0,0,7.889265051273362e-06,0.9999921107349488,690,1,False,gpt-4o-mini-2024-07-18,,2,b50067c23c4bcf1ebf0b0f71
neutral_c|full|both,neutral_c,full,both,92,B,W,p92_B_2022_both,p92_A_2022_loser,0,1,ok,1.0,0,1,0.9999970976877992,0.9999970976877992,835,1,False,gpt-4o-mini-2024-07-18,,1,9edd2c4f4386c5e58bc7e31a
neutral_c|full|both,neutral_c,full,both,76,B,L,p76_A_2022_loser,p76_B_2022_both,0,2,ok,1.0,0,0,4.785094849865141e-06,0.9999952149051501,917,1,False,gpt-4o-mini-2024-07-18,,2,66e96bac3e018bade85a0a7e
neutral_c|full|both,neutral_c,full,both,89,A,W,p89_A_2022_both,p89_B_2022_loser,0,1,ok,1.0,0,1,0.9626731161363099,0.9626731161363099,884,1,False,gpt-4o-mini-2024-07-18,,1,7a6c2c280378d4e8a4a41d24
neutral_c|full|both,neutral_c,full,both,91,A,W,p91_A_2022_both,p91_B_2022_loser,0,1,ok,1.0,0,1,0.9999921107349486,0.9999921107349486,690,1,False,gpt-4o-mini-2024-07-18,,1,72fdb832d61c67ff50089a14
neutral_c|full|both,neutral_c,full,both,94,B,W,p94_B_2022_both,p94_A_2022_loser,0,1,ok,1.0,0,1,0.9241418241572634,0.9241418241572634,664,1,False,gpt-4o-mini-2024-07-18,,1,c5bc9d410f17a6b0d9f093a0
neutral_c|full|both,neutral_c,full,both,88,B,W,p88_B_2022_both,p88_A_2022_loser,0,1,ok,1.0,0,1,0.9999999847700205,0.9999999847700205,974,1,False,gpt-4o-mini-2024-07-18,,1,e32d1a7b213f424bca1d8ba1
neutral_c|full|both,neutral_c,full,both,89,A,L,p89_B_2022_loser,p89_A_2022_both,0,2,ok,1.0,0,0,0.0004305571180242291,0.9995694428819758,884,1,False,gpt-4o-mini-2024-07-18,,2,b52d6092c097009ee229a60a
neutral_c|full|both,neutral_c,full,both,90,B,L,p90_A_2022_loser,p90_B_2022_both,0,2,ok,1.0,0,0,3.2887477414614998e-06,0.9999967112522585,660,1,False,gpt-4o-mini-2024-07-18,,2,3a9fad14f4e642ce4593b160
neutral_c|full|both,neutral_c,full,both,95,A,W,p95_A_2022_both,p95_B_2022_loser,0,1,ok,1.0,0,1,0.999964643742472,0.999964643742472,825,1,False,gpt-4o-mini-2024-07-18,,1,3a05b4cdf423444532308285
neutral_c|full|both,neutral_c,full,both,94,B,L,p94_A_2022_loser,p94_B_2022_both,0,2,ok,1.0,0,0,1.3709566550544279e-06,0.9999986290433449,664,1,False,gpt-4o-mini-2024-07-18,,2,0094eb0d8565b7a80c142b31
neutral_c|full|both,neutral_c,full,both,93,A,W,p93_A_2022_both,p93_B_2022_loser,0,1,ok,1.0,0,1,0.9999999994094697,0.9999999994094697,547,1,False,gpt-4o-mini-2024-07-18,,1,dd1b2348d260c2d11708db46
neutral_c|full|both,neutral_c,full,both,92,B,L,p92_A_2022_loser,p92_B_2022_both,0,2,ok,1.0,0,0,0.00013982203410499962,0.999860177965895,835,1,False,gpt-4o-mini-2024-07-18,,2,1659fe66079c0baf3f7b181d
neutral_c|full|both,neutral_c,full,both,98,B,W,p98_B_2022_both,p98_A_2022_loser,0,1,ok,1.0,0,1,0.9999999970010391,0.9999999970010391,1402,1,False,gpt-4o-mini-2024-07-18,,1,4cb40d92b8159e34bd800ec7
neutral_c|full|both,neutral_c,full,both,90,B,W,p90_B_2022_both,p90_A_2022_loser,0,1,ok,1.0,0,1,0.9999997897565932,0.9999997897565932,660,1,False,gpt-4o-mini-2024-07-18,,1,62d9ba7be32f997bf7e561eb
neutral_c|full|both,neutral_c,full,both,98,B,L,p98_A_2022_loser,p98_B_2022_both,0,2,ok,1.0,0,0,1.3709566550544279e-06,0.9999986290433449,1402,1,False,gpt-4o-mini-2024-07-18,,2,89ec381f6fa0d65e91a89e85
neutral_c|full|both,neutral_c,full,both,96,B,L,p96_A_2022_loser,p96_B_2022_both,0,2,ok,1.0,0,0,0.0011695103433855766,0.9988304896566145,840,1,False,gpt-4o-mini-2024-07-18,,2,de06a45f462b0fefe40108ee
neutral_c|full|both,neutral_c,full,both,100,A,L,p100_B_2022_loser,p100_A_2022_both,0,2,ok,1.0,0,0,2.9023122007764653e-06,0.9999970976877992,802,1,False,gpt-4o-mini-2024-07-18,,2,819ad9bb52fbab68f54513d3
neutral_c|full|both,neutral_c,full,both,97,A,W,p97_A_2022_both,p97_B_2022_loser,0,1,ok,1.0,0,1,0.9999945777825671,0.9999945777825671,1013,1,False,gpt-4o-mini-2024-07-18,,1,af626216d057f283e1923c5a
neutral_c|full|both,neutral_c,full,both,97,A,L,p97_B_2022_loser,p97_A_2022_both,0,2,ok,1.0,0,0,6.144172127844639e-06,0.9999938558278721,1013,1,False,gpt-4o-mini-2024-07-18,,2,4cb85e113cc4eb63001ab10d
neutral_c|full|both,neutral_c,full,both,102,A,L,p102_B_2022_loser,p102_A_2022_both,0,2,ok,1.0,0,0,2.9023122007764653e-06,0.9999970976877992,702,1,False,gpt-4o-mini-2024-07-18,,2,ea7e5b8c6461b54d2a25b735
neutral_c|full|both,neutral_c,full,both,102,A,W,p102_A_2022_both,p102_B_2022_loser,0,1,ok,1.0,0,1,0.9984988179739497,0.9984988179739497,702,1,False,gpt-4o-mini-2024-07-18,,1,d41ff3a1d47875907864de74
neutral_c|full|both,neutral_c,full,both,101,B,L,p101_A_2022_loser,p101_B_2022_both,0,2,ok,1.0,0,0,0.06008665438181589,0.9399133456181841,978,1,False,gpt-4o-mini-2024-07-18,,2,ac08761583d507952d06b109
neutral_c|full|both,neutral_c,full,both,103,B,W,p103_B_2022_both,p103_A_2022_loser,0,1,ok,1.0,0,1,0.9999998362622821,0.9999998362622821,1260,1,False,gpt-4o-mini-2024-07-18,,1,da53d7696b354daefdab972a
neutral_c|full|both,neutral_c,full,both,96,B,W,p96_B_2022_both,p96_A_2022_loser,0,1,ok,1.0,0,1,0.9999998874648162,0.9999998874648162,840,1,False,gpt-4o-mini-2024-07-18,,1,b2d480295e3145c131f03aa6
neutral_c|no_salary|both,neutral_c,no_salary,both,1,A,L,p1_B_2022_loser,p1_A_2022_both,0,2,ok,1.0,0,0,0.0015011820260502988,0.9984988179739497,842,1,False,gpt-4o-mini-2024-07-18,,2,3656b3c3b35eb35e65e8119d
neutral_c|full|both,neutral_c,full,both,101,B,W,p101_B_2022_both,p101_A_2022_loser,0,1,ok,1.0,0,1,0.9999417087232136,0.9999417087232136,978,1,False,gpt-4o-mini-2024-07-18,,1,606b17d70857359c59e805ce
neutral_c|full|both,neutral_c,full,both,93,A,L,p93_B_2022_loser,p93_A_2022_both,0,2,ok,1.0,0,0,1.0467401685178159e-08,0.9999999895325983,547,1,False,gpt-4o-mini-2024-07-18,,2,c295fdfea4e05b8c7d9b8698
neutral_c|no_salary|both,neutral_c,no_salary,both,2,B,L,p2_A_2022_loser,p2_B_2022_both,0,2,ok,1.0,0,0,4.222835268240621e-06,0.9999957771647318,841,1,False,gpt-4o-mini-2024-07-18,,2,635de498ce853302b1bd2219
neutral_c|no_salary|both,neutral_c,no_salary,both,3,A,W,p3_A_2022_both,p3_B_2022_loser,0,1,ok,1.0,0,1,0.9999998874648162,0.9999998874648162,967,1,False,gpt-4o-mini-2024-07-18,,1,6c96ec1299ef235c67ede7bc
neutral_c|full|both,neutral_c,full,both,100,A,W,p100_A_2022_both,p100_B_2022_loser,0,1,ok,1.0,0,1,0.9999998874648162,0.9999998874648162,802,1,False,gpt-4o-mini-2024-07-18,,1,ce88f3117e2e4585bffc77e2
neutral_c|no_salary|both,neutral_c,no_salary,both,3,A,L,p3_B_2022_loser,p3_A_2022_both,0,2,ok,1.0,0,0,5.42221743297629e-06,0.9999945777825671,967,1,False,gpt-4o-mini-2024-07-18,,2,1b50c426d973a7d3903a9144
neutral_c|no_salary|both,neutral_c,no_salary,both,5,A,W,p5_A_2022_both,p5_B_2022_loser,0,1,ok,1.0,0,1,0.9999999966017321,0.9999999966017321,1118,1,False,gpt-4o-mini-2024-07-18,,1,bb0641a9e45dfb1a6880e2d9
neutral_c|no_salary|both,neutral_c,no_salary,both,2,B,W,p2_B_2022_both,p2_A_2022_loser,0,1,ok,1.0,0,1,0.9999999918479795,0.9999999918479795,841,1,False,gpt-4o-mini-2024-07-18,,1,a3518c6235a6ddd519bd5660
neutral_c|no_salary|both,neutral_c,no_salary,both,6,B,W,p6_B_2022_both,p6_A_2022_loser,0,1,ok,1.0,0,1,0.9999977396747258,0.9999977396747258,742,1,False,gpt-4o-mini-2024-07-18,,1,ae65e55fc66e58474606b871
neutral_c|no_salary|both,neutral_c,no_salary,both,6,B,L,p6_A_2022_loser,p6_B_2022_both,0,2,ok,1.0,0,0,0.0003353500541886036,0.9996646499458114,742,1,False,gpt-4o-mini-2024-07-18,,2,c56e70a23725b62ebdcec06a
neutral_c|no_salary|both,neutral_c,no_salary,both,4,B,W,p4_B_2022_both,p4_A_2022_loser,0,1,ok,1.0,0,1,0.9997388096733123,0.9997388096733123,849,1,False,gpt-4o-mini-2024-07-18,,1,8af88e4fcad31514f77844ff
neutral_c|no_salary|both,neutral_c,no_salary,both,7,A,L,p7_B_2022_loser,p7_A_2022_both,0,2,ok,1.0,0,0,1.0677030767166749e-06,0.9999989322969233,578,1,False,gpt-4o-mini-2024-07-18,,2,c2f1847b7ee08de7f297eec8
neutral_c|no_salary|both,neutral_c,no_salary,both,7,A,W,p7_A_2022_both,p7_B_2022_loser,0,1,ok,1.0,0,1,0.9999993524053853,0.9999993524053853,578,1,False,gpt-4o-mini-2024-07-18,,1,974fd32449b73c5e58b0a23e
neutral_c|no_salary|both,neutral_c,no_salary,both,5,A,L,p5_B_2022_loser,p5_A_2022_both,0,2,ok,1.0,0,0,0.0002034270609875745,0.9997965729390125,1118,1,False,gpt-4o-mini-2024-07-18,,2,af034b46819180df08292d7a
neutral_c|no_salary|both,neutral_c,no_salary,both,8,B,W,p8_B_2022_both,p8_A_2022_loser,0,1,ok,1.0,0,1,0.9999991684720096,0.9999991684720096,698,1,False,gpt-4o-mini-2024-07-18,,1,b1287a1d96a63e21c6aebff0
neutral_c|no_salary|both,neutral_c,no_salary,both,10,A,W,p10_A_2022_both,p10_B_2022_loser,0,1,ok,1.0,0,1,0.9999417087232136,0.9999417087232136,537,1,False,gpt-4o-mini-2024-07-18,,1,acee1eafe552865a4fa82b0c
neutral_c|no_salary|both,neutral_c,no_salary,both,1,A,W,p1_A_2022_both,p1_B_2022_loser,0,1,ok,1.0,0,1,0.99999960721363,0.99999960721363,842,1,False,gpt-4o-mini-2024-07-18,,1,3e6cdebdbe0482710419e330
neutral_c|no_salary|both,neutral_c,no_salary,both,8,B,L,p8_A_2022_loser,p8_B_2022_both,0,2,ok,1.0,0,0,0.1824255149165352,0.8175744850834648,698,1,False,gpt-4o-mini-2024-07-18,,2,3fba1c026b917f018b358859
neutral_c|no_salary|both,neutral_c,no_salary,both,10,A,L,p10_B_2022_loser,p10_A_2022_both,0,2,ok,1.0,0,0,1.444980317078884e-07,0.9999998555019682,537,1,False,gpt-4o-mini-2024-07-18,,2,29938e5f80a8434c6d298910
neutral_c|no_salary|both,neutral_c,no_salary,both,12,A,W,p12_A_2022_both,p12_B_2022_loser,0,1,ok,1.0,0,1,0.9999898700118929,0.9999898700118929,632,1,False,gpt-4o-mini-2024-07-18,,1,f92e3cca69ecd84cfbedbb27
neutral_c|full|both,neutral_c,full,both,95,A,L,p95_B_2022_loser,p95_A_2022_both,0,2,ok,1.0,0,0,0.06008665438181589,0.9399133456181841,825,1,False,gpt-4o-mini-2024-07-18,,2,c91c5ac78dd73907ce6bc73f
neutral_c|no_salary|both,neutral_c,no_salary,both,4,B,L,p4_A_2022_loser,p4_B_2022_both,0,2,ok,1.0,0,0,0.02931222788947056,0.9706877721105295,849,1,False,gpt-4o-mini-2024-07-18,,2,99df2008474b50cbd714afc5
neutral_c|no_salary|both,neutral_c,no_salary,both,13,B,L,p13_A_2022_loser,p13_B_2022_both,0,2,ok,1.0,0,0,5.42221743297629e-06,0.9999945777825671,645,1,False,gpt-4o-mini-2024-07-18,,2,5fad7f078c1c0947db521436
neutral_c|no_salary|both,neutral_c,no_salary,both,13,B,W,p13_B_2022_both,p13_A_2022_loser,0,1,ok,1.0,0,1,0.9999898700118929,0.9999898700118929,645,1,False,gpt-4o-mini-2024-07-18,,1,3db45630de92f69c159484c8
neutral_c|no_salary|both,neutral_c,no_salary,both,14,A,W,p14_A_2022_both,p14_B_2022_loser,0,1,ok,1.0,0,1,0.999964643742472,0.999964643742472,794,1,False,gpt-4o-mini-2024-07-18,,1,8a92fc724ebfd14ee4ce98f5
neutral_c|no_salary|both,neutral_c,no_salary,both,14,A,L,p14_B_2022_loser,p14_A_2022_both,0,2,ok,1.0,0,0,0.11920292358664392,0.8807970764133561,794,1,False,gpt-4o-mini-2024-07-18,,2,443a649e9aebb8dc4f1e2361
neutral_c|no_salary|both,neutral_c,no_salary,both,11,B,L,p11_A_2022_loser,p11_B_2022_both,0,2,ok,1.0,0,0,0.0002034270609875745,0.9997965729390125,712,1,False,gpt-4o-mini-2024-07-18,,2,c6d8701c70f92198dfb9c2f1
neutral_c|no_salary|both,neutral_c,no_salary,both,12,A,L,p12_B_2022_loser,p12_A_2022_both,0,2,ok,1.0,0,0,0.0005527785825763028,0.9994472214174237,632,1,False,gpt-4o-mini-2024-07-18,,2,55dbb6fd1524406408b0fca0
neutral_c|no_salary|both,neutral_c,no_salary,both,16,A,L,p16_B_2022_loser,p16_A_2022_both,0,2,ok,1.0,0,0,0.4378234991142018,0.5621765008857982,1108,1,False,gpt-4o-mini-2024-07-18,,2,abb278f96b92d6f735d6d5de
neutral_c|no_salary|both,neutral_c,no_salary,both,15,B,W,p15_B_2022_both,p15_A_2022_loser,0,1,ok,1.0,0,1,0.9999999677581336,0.9999999677581336,622,1,False,gpt-4o-mini-2024-07-18,,1,dae59a21a69710d34a1bb07a
neutral_c|no_salary|both,neutral_c,no_salary,both,15,B,L,p15_A_2022_loser,p15_B_2022_both,0,2,ok,1.0,0,0,3.726639116582555e-06,0.9999962733608834,622,1,False,gpt-4o-mini-2024-07-18,,2,7bc17037478256434d939601
neutral_c|no_salary|both,neutral_c,no_salary,both,18,A,W,p18_A_2022_both,p18_B_2022_loser,0,1,ok,1.0,0,1,0.9998415637531546,0.9998415637531546,498,1,False,gpt-4o-mini-2024-07-18,,1,1a9e2dc5c69635bfdf5f3074
neutral_c|no_salary|both,neutral_c,no_salary,both,18,A,L,p18_B_2022_loser,p18_A_2022_both,0,2,ok,1.0,0,0,0.0001584362468454316,0.9998415637531546,498,1,False,gpt-4o-mini-2024-07-18,,2,aac7e9b9148ad925c5fbaabd
neutral_c|no_salary|both,neutral_c,no_salary,both,19,B,W,p19_B_2022_both,p19_A_2022_loser,0,1,ok,1.0,0,1,0.9999999991407833,0.9999999991407833,862,1,False,gpt-4o-mini-2024-07-18,,1,a13bac9835e2e386f20c6d51
neutral_c|no_salary|both,neutral_c,no_salary,both,19,B,L,p19_A_2022_loser,p19_B_2022_both,0,2,ok,1.0,0,0,0.006692851410316465,0.9933071485896835,862,1,False,gpt-4o-mini-2024-07-18,,2,64854b83f5b65298a2380f2d
neutral_c|no_salary|both,neutral_c,no_salary,both,20,A,W,p20_A_2022_both,p20_B_2022_loser,0,1,ok,1.0,0,1,0.9241418241572634,0.9241418241572634,590,1,False,gpt-4o-mini-2024-07-18,,1,b73a5c7e024fe8678175c9a9
neutral_c|no_salary|both,neutral_c,no_salary,both,11,B,W,p11_B_2022_both,p11_A_2022_loser,0,1,ok,1.0,0,1,0.9999998724809324,0.9999998724809324,712,1,False,gpt-4o-mini-2024-07-18,,1,8ad2c7a1fd1e157e8d37382d
neutral_c|no_salary|both,neutral_c,no_salary,both,17,B,W,p17_B_2022_both,p17_A_2022_loser,0,1,ok,1.0,0,1,0.9999999468421502,0.9999999468421502,874,1,False,gpt-4o-mini-2024-07-18,,1,2f7dc5f293bb8940cb56bf13
neutral_c|full|both,neutral_c,full,both,103,B,L,p103_A_2022_loser,p103_B_2022_both,0,2,ok,1.0,0,0,0.014063627262776185,0.9859363727372238,1260,1,False,gpt-4o-mini-2024-07-18,,2,1f3245d11ce8c273f4b01160
neutral_c|no_salary|both,neutral_c,no_salary,both,22,A,W,p22_A_2022_both,p22_B_2022_loser,0,1,ok,1.0,0,1,0.9999999970010391,0.9999999970010391,857,1,False,gpt-4o-mini-2024-07-18,,1,b353ed520c27dccea34c08b1
neutral_c|no_salary|both,neutral_c,no_salary,both,22,A,L,p22_B_2022_loser,p22_A_2022_both,0,2,ok,1.0,0,0,4.6911638017642294e-08,0.999999953088362,857,1,False,gpt-4o-mini-2024-07-18,,2,7c1007e47f88e2f004fb9bc7
neutral_c|no_salary|both,neutral_c,no_salary,both,23,B,W,p23_B_2022_both,p23_A_2022_loser,0,1,ok,1.0,0,1,0.9999998724809324,0.9999998724809324,509,1,False,gpt-4o-mini-2024-07-18,,1,538d5890f91fb788cb994294
neutral_c|no_salary|both,neutral_c,no_salary,both,24,A,W,p24_A_2022_both,p24_B_2022_loser,0,1,ok,1.0,0,1,0.999983298584886,0.999983298584886,726,1,False,gpt-4o-mini-2024-07-18,,1,c5629d93eba2bf0ba2827da0
neutral_c|no_salary|both,neutral_c,no_salary,both,24,A,L,p24_B_2022_loser,p24_A_2022_both,0,2,ok,1.0,0,0,1.6701415113938837e-05,0.9999832985848861,726,1,False,gpt-4o-mini-2024-07-18,,2,c572309452eb95971ae4eafc
neutral_c|no_salary|both,neutral_c,no_salary,both,20,A,L,p20_B_2022_loser,p20_A_2022_both,0,2,ok,1.0,0,0,0.14804720179063335,0.8519527982093666,590,1,False,gpt-4o-mini-2024-07-18,,2,1f32293873b631f771596924
neutral_c|no_salary|both,neutral_c,no_salary,both,21,B,L,p21_A_2022_loser,p21_B_2022_both,0,2,ok,1.0,0,0,0.0009110514016656498,0.9990889485983343,1104,1,False,gpt-4o-mini-2024-07-18,,2,4a36f8f473d4341636427ba7
neutral_c|no_salary|both,neutral_c,no_salary,both,23,B,L,p23_A_2022_loser,p23_B_2022_both,0,2,ok,1.0,0,0,5.8291276786344415e-05,0.9999417087232136,509,1,False,gpt-4o-mini-2024-07-18,,2,94a89326b518069f6014869f
neutral_c|no_salary|both,neutral_c,no_salary,both,25,B,W,p25_B_2022_both,p25_A_2022_loser,0,1,ok,1.0,0,1,0.9999898700118929,0.9999898700118929,721,1,False,gpt-4o-mini-2024-07-18,,1,5083f1d7802fe934b13f9e47
neutral_c|no_salary|both,neutral_c,no_salary,both,25,B,L,p25_A_2022_loser,p25_B_2022_both,0,2,ok,1.0,0,0,2.2603252742033343e-06,0.9999977396747258,721,1,False,gpt-4o-mini-2024-07-18,,2,768e656b3f130d7767b05418
neutral_c|no_salary|both,neutral_c,no_salary,both,26,A,L,p26_B_2022_loser,p26_A_2022_both,0,2,ok,1.0,0,0,0.00012339462766699962,0.999876605372333,645,1,False,gpt-4o-mini-2024-07-18,,2,1f5d90124399caa6adeafc5b
neutral_c|no_salary|both,neutral_c,no_salary,both,21,B,W,p21_B_2022_both,p21_A_2022_loser,0,1,ok,1.0,0,1,0.9999999973534264,0.9999999973534264,1104,1,False,gpt-4o-mini-2024-07-18,,1,2d10cdcaf068ca2f563f8e08
neutral_c|no_salary|both,neutral_c,no_salary,both,17,B,L,p17_A_2022_loser,p17_B_2022_both,0,2,ok,1.0,0,0,0.004070137768748687,0.9959298622312514,874,1,False,gpt-4o-mini-2024-07-18,,2,011c0ed2c8f6e4511c6706ac
neutral_c|no_salary|both,neutral_c,no_salary,both,26,A,W,p26_A_2022_both,p26_B_2022_loser,0,1,ok,1.0,0,1,0.9999785550602307,0.9999785550602307,645,1,False,gpt-4o-mini-2024-07-18,,1,848e6885f9bbe598e705839d
neutral_c|no_salary|both,neutral_c,no_salary,both,16,A,W,p16_A_2022_both,p16_B_2022_loser,0,1,ok,1.0,0,1,0.9999994956527948,0.9999994956527948,1108,1,False,gpt-4o-mini-2024-07-18,,1,9ddfd533f1b45fbcff29cf36
neutral_c|no_salary|both,neutral_c,no_salary,both,28,A,W,p28_A_2022_both,p28_B_2022_loser,0,1,ok,1.0,0,1,0.9999999586006244,0.9999999586006244,761,1,False,gpt-4o-mini-2024-07-18,,1,da8409424a649d15a1898f37
