pair_id,who,t,winner,salary,level,moves,arm
112,A,8,A,177691.4761642945,3,2,all three off
112,B,8,A,151597.48715335844,3,2,all three off
112,A,9,A,154308.21299360396,2,3,all three off
112,B,9,A,161440.51644943363,4,2,all three off
112,A,10,A,162279.80634528783,2,3,all three off
112,B,10,A,114444.62382764493,1,3,all three off
112,A,11,A,168731.7335607865,2,3,all three off
112,B,11,A,114689.83306048544,1,3,all three off
112,A,12,A,165506.41742270527,2,3,all three off
112,B,12,A,132398.4597590988,1,4,all three off
112,A,13,A,162636.97324163493,2,3,all three off
112,B,13,A,138075.93668865194,1,5,all three off
112,A,14,A,169173.99259063075,2,3,all three off
112,B,14,A,156384.82565709107,2,6,all three off
112,A,15,A,124829.05733017999,1,4,all three off
112,B,15,A,160133.70484965175,2,6,all three off
112,A,16,A,128766.73241535858,1,4,all three off
112,B,16,A,170741.83339431047,2,6,all three off
112,A,17,A,130547.88024677032,1,4,all three off
112,B,17,A,157919.96461071665,2,7,all three off
112,A,18,A,126687.00127559286,1,5,all three off
112,B,18,A,155486.13252492744,2,7,all three off
112,A,19,A,152943.0305398238,2,6,all three off
112,B,19,A,129043.68124844115,1,8,all three off
112,A,20,A,130492.25876045635,1,7,all three off
112,B,20,A,154340.47094223913,3,9,all three off
113,A,0,B,161000.0,2,0,all three off
113,B,0,B,179760.00000000003,2,0,all three off
113,A,1,B,154721.97083517734,2,0,all three off
113,B,1,B,176110.69454848886,2,0,all three off
113,A,2,B,159504.73580417945,2,0,all three off
113,B,2,B,189647.54986395867,2,0,all three off
113,A,3,B,162698.7145365488,2,0,all three off
113,B,3,B,194557.147509639,2,0,all three off
113,A,4,B,156840.44726944354,2,1,all three off
113,B,4,B,123844.88091844344,1,1,all three off
113,A,5,B,170652.59805602508,2,2,all three off
113,B,5,B,125764.59872892707,2,1,all three off
113,A,6,B,174147.9279072126,2,2,all three off
113,B,6,B,127337.50996754787,3,1,all three off
113,A,7,B,178321.25865247656,2,2,all three off
113,B,7,B,134039.40842549936,1,2,all three off
113,A,8,B,184662.05533655724,3,2,all three off
113,B,8,B,140901.88427481728,1,2,all three off
113,A,9,B,182936.54182766436,3,2,all three off
113,B,9,B,145346.030507323,1,2,all three off
113,A,10,B,189944.2894276113,3,2,all three off
113,B,10,B,141263.83067653244,1,2,all three off
113,A,11,B,138353.3476084647,1,3,all three off
113,B,11,B,128203.3008664074,1,3,all three off
113,A,12,B,155197.48279127,2,4,all three off
113,B,12,B,116962.37427738614,1,4,all three off
113,A,13,B,151814.2733181359,2,4,all three off
113,B,13,B,114748.6363667872,1,4,all three off
113,A,14,B,123388.04526036617,1,5,all three off
113,B,14,B,119825.39271014118,1,4,all three off
113,A,15,B,121789.14783019084,1,5,all three off
113,B,15,B,120921.17724235989,1,4,all three off
113,A,16,B,126366.58690851198,1,5,all three off
113,B,16,B,122776.17616628698,1,4,all three off
113,A,17,B,131635.05527294404,1,5,all three off
113,B,17,B,126084.65920859242,1,5,all three off
113,A,18,B,135391.59282918507,1,5,all three off
113,B,18,B,128030.54173448251,1,5,all three off
113,A,19,B,131219.18543991254,1,6,all three off
113,B,19,B,121222.93274300669,1,6,all three off
113,A,20,B,116802.96782215325,1,7,all three off
113,B,20,B,114446.83230788138,1,6,all three off
114,A,0,A,178192.00000000003,2,0,all three off
114,B,0,A,159200.0,2,0,all three off
114,A,1,A,175221.44703725143,2,0,all three off
114,B,1,A,160315.65326751402,2,0,all three off
114,A,2,A,193033.49271358323,2,0,all three off
114,B,2,A,160734.34937232413,2,0,all three off
114,A,3,A,201667.22517366984,2,0,all three off
114,B,3,A,163839.02008338642,2,0,all three off
114,A,4,A,216170.3384187825,3,0,all three off
114,B,4,A,172147.18963832126,2,0,all three off
114,A,5,A,183503.8732694335,2,1,all three off
114,B,5,A,178169.56409529378,2,0,all three off
114,A,6,A,184742.3616859053,2,1,all three off
114,B,6,A,163557.92985731864,2,1,all three off
114,A,7,A,203712.95984208657,2,1,all three off
114,B,7,A,157865.26618711354,2,1,all three off
114,A,8,A,208002.77017238928,2,1,all three off
114,B,8,A,167337.0769718612,2,2,all three off
114,A,9,A,214028.52662439577,2,1,all three off
114,B,9,A,170025.6530370505,2,2,all three off
114,A,10,A,217440.03175311096,2,1,all three off
114,B,10,A,178801.54807296148,2,2,all three off
114,A,11,A,222261.3244376078,2,1,all three off
114,B,11,A,184535.8070769226,2,2,all three off
114,A,12,A,146119.4447331187,1,2,all three off
114,B,12,A,193494.84928271107,2,2,all three off
114,A,13,A,170018.74415141484,2,3,all three off
114,B,13,A,188340.30480408264,2,2,all three off
114,A,14,A,175047.5915694725,2,3,all three off
114,B,14,A,168429.74868271564,2,3,all three off
114,A,15,A,186865.76177342085,2,3,all three off
114,B,15,A,166349.83827797207,2,3,all three off
114,A,16,A,186645.757096533,2,3,all three off
114,B,16,A,176521.87713157892,2,3,all three off
114,A,17,A,196145.83766690714,2,3,all three off
114,B,17,A,178309.79113520033,2,3,all three off
114,A,18,A,202565.99081825183,2,3,all three off
114,B,18,A,174067.67939054358,2,4,all three off
114,A,19,A,199934.01574384337,2,3,all three off
114,B,19,A,179086.62454078408,2,4,all three off
114,A,20,A,218730.7993844988,2,3,all three off
114,B,20,A,176263.93236241827,2,4,all three off
115,A,0,B,200000.0,3,0,all three off
115,B,0,B,227248.00000000003,3,0,all three off
115,A,1,B,210567.08955447804,3,0,all three off
115,B,1,B,118206.96634637774,1,1,all three off
115,A,2,B,212566.7308601387,3,0,all three off
115,B,2,B,124587.17922473124,1,1,all three off
115,A,3,B,207822.3040274704,3,0,all three off
115,B,3,B,126005.5896474945,1,1,all three off
115,A,4,B,217904.28039072832,3,0,all three off
115,B,4,B,133252.10172261618,1,1,all three off
115,A,5,B,148730.2729691114,2,1,all three off
115,B,5,B,138822.89743835895,1,1,all three off
115,A,6,B,138778.41720979253,1,2,all three off
115,B,6,B,136430.6938538522,1,1,all three off
115,A,7,B,144170.49334822127,1,3,all three off
115,B,7,B,174519.10195118174,2,2,all three off
115,A,8,B,146118.22371282327,1,3,all three off
115,B,8,B,177063.00335249258,2,2,all three off
115,A,9,B,151774.14360224016,1,3,all three off
115,B,9,B,187844.7504347327,2,3,all three off
115,A,10,B,148891.94029720474,1,3,all three off
115,B,10,B,167325.59016858396,2,4,all three off
115,A,11,B,154022.2778707148,1,3,all three off
115,B,11,B,171177.7323478153,2,4,all three off
115,A,12,B,161598.24807325404,1,3,all three off
115,B,12,B,178252.0193446854,2,4,all three off
115,A,13,B,127556.61752568606,1,4,all three off
115,B,13,B,142854.69169052475,1,5,all three off
115,A,14,B,123891.56203797112,1,4,all three off
115,B,14,B,149873.84634325898,1,5,all three off
115,A,15,B,127038.64486361752,1,4,all three off
115,B,15,B,130447.86239318828,1,6,all three off
115,A,16,B,128761.8298994802,1,5,all three off
115,B,16,B,141377.1276688289,1,6,all three off
115,A,17,B,130176.55477251136,2,5,all three off
115,B,17,B,135535.3410255262,1,6,all three off
115,A,18,B,132658.80011617218,2,5,all three off
115,B,18,B,135277.67283516418,1,6,all three off
115,A,19,B,132862.19803854678,2,5,all three off
115,B,19,B,181888.05544531907,2,7,all three off
115,A,20,B,125077.12502451082,1,6,all three off
115,B,20,B,160883.09744067455,2,8,all three off
116,A,0,A,148960.0,1,0,all three off
116,B,0,A,132700.0,1,0,all three off
116,A,1,A,132769.93656419832,1,1,all three off
116,B,1,A,163514.63747561534,2,1,all three off
116,A,2,A,145842.42757143668,1,2,all three off
116,B,2,A,171628.3203197274,2,1,all three off
116,A,3,A,147072.49734109978,1,2,all three off
116,B,3,A,169330.1421185978,2,1,all three off
116,A,4,A,153254.67352085622,1,2,all three off
116,B,4,A,149596.32392454817,1,2,all three off
116,A,5,A,158790.8626975712,1,2,all three off
116,B,5,A,153584.5658052673,1,2,all three off
116,A,6,A,156966.88092783358,1,2,all three off
116,B,6,A,136726.8702758581,1,3,all three off
116,A,7,A,156004.64807440373,1,3,all three off
116,B,7,A,138919.73212844582,1,3,all three off
116,A,8,A,131130.8188160289,1,4,all three off
116,B,8,A,148980.46691983982,1,3,all three off
116,A,9,A,131037.40041921633,1,4,all three off
116,B,9,A,176451.18268186384,2,4,all three off
116,A,10,A,172502.72913997236,2,5,all three off
116,B,10,A,178536.21023991343,2,4,all three off
116,A,11,A,170271.11899799842,2,6,all three off
116,B,11,A,190484.233076055,2,4,all three off
116,A,12,A,169195.367771695,2,6,all three off
116,B,12,A,202301.91881564565,2,4,all three off
116,A,13,A,150720.06813784386,1,7,all three off
116,B,13,A,210166.95511048747,2,4,all three off
116,A,14,A,156817.23627784668,1,7,all three off
116,B,14,A,181033.16354118448,2,5,all three off
116,A,15,A,188360.62993566878,2,8,all three off
116,B,15,A,195350.87971196763,2,5,all three off
116,A,16,A,139053.79879878144,1,9,all three off
116,B,16,A,139424.42445811027,1,6,all three off
116,A,17,A,175930.39324871765,2,10,all three off
116,B,17,A,145251.1282984932,1,6,all three off
116,A,18,A,180384.4012912352,2,10,all three off
116,B,18,A,148572.38577330016,1,6,all three off
116,A,19,A,179495.11217943486,2,10,all three off
116,B,19,A,139047.9033226095,1,7,all three off
116,A,20,A,187322.12173500878,2,10,all three off
116,B,20,A,142604.29119610807,1,7,all three off
117,A,0,B,157000.0,2,0,all three off
117,B,0,B,173824.00000000003,2,0,all three off
117,A,1,B,155217.0986927221,2,0,all three off
117,B,1,B,159341.91446448094,2,1,all three off
117,A,2,B,167486.52700831834,3,0,all three off
117,B,2,B,161037.44923376275,2,1,all three off
117,A,3,B,119021.97685394067,1,1,all three off
117,B,3,B,160195.80946544328,2,1,all three off
117,A,4,B,117853.8336748539,1,1,all three off
117,B,4,B,163095.10024448362,2,1,all three off
117,A,5,B,123654.45383347204,1,1,all three off
117,B,5,B,161942.62100994063,2,1,all three off
117,A,6,B,130120.13082028858,1,1,all three off
117,B,6,B,166895.87504400662,2,1,all three off
117,A,7,B,134352.25566699964,1,1,all three off
117,B,7,B,174843.21508187515,2,1,all three off
117,A,8,B,171173.9867173655,3,2,all three off
117,B,8,B,178150.80772670847,2,1,all three off
117,A,9,B,130206.13474100368,1,3,all three off
117,B,9,B,175552.50640024384,2,1,all three off
117,A,10,B,136920.0386809127,1,3,all three off
117,B,10,B,179354.72181747205,2,1,all three off
117,A,11,B,171473.44557118916,2,4,all three off
117,B,11,B,132398.3401286558,1,2,all three off
117,A,12,B,179373.12343323717,2,4,all three off
117,B,12,B,135392.4750103597,1,2,all three off
117,A,13,B,186021.273813652,2,4,all three off
117,B,13,B,139928.96210891547,1,2,all three off
117,A,14,B,191926.55931057344,2,4,all three off
117,B,14,B,171558.2081624122,2,3,all three off
117,A,15,B,128245.03060030253,1,5,all three off
117,B,15,B,177794.47509710956,2,3,all three off
117,A,16,B,128904.80511555159,1,5,all three off
117,B,16,B,117296.51470255732,1,4,all three off
117,A,17,B,133447.5858597983,1,5,all three off
117,B,17,B,114319.12792473045,1,4,all three off
117,A,18,B,137502.1627735906,1,5,all three off
117,B,18,B,115517.14071582256,1,4,all three off
117,A,19,B,146107.00655260144,1,5,all three off
117,B,19,B,118981.06979686768,1,4,all three off
117,A,20,B,149171.98006439867,1,5,all three off
117,B,20,B,123290.58458518318,1,4,all three off
118,A,0,A,135632.0,1,0,all three off
118,B,0,A,120500.0,1,0,all three off
118,A,1,A,173072.86117087133,2,1,all three off
118,B,1,A,130661.48075754699,1,0,all three off
118,A,2,A,163666.89414717632,2,1,all three off
118,B,2,A,166752.41598117925,2,1,all three off
118,A,3,A,176793.24277675303,2,1,all three off
118,B,3,A,174153.58841399217,2,1,all three off
118,A,4,A,175748.08313372938,2,1,all three off
118,B,4,A,185126.94849615823,2,1,all three off
118,A,5,A,175684.10357084975,2,1,all three off
118,B,5,A,184545.77869606545,2,1,all three off
118,A,6,A,156386.1115063639,2,2,all three off
118,B,6,A,156322.69308100408,2,2,all three off
118,A,7,A,169338.36019943198,2,2,all three off
118,B,7,A,182334.2248784441,2,3,all three off
118,A,8,A,175615.5506190603,2,3,all three off
118,B,8,A,188399.60848917827,2,3,all three off
118,A,9,A,177009.41493367212,2,3,all three off
118,B,9,A,202948.34108252506,2,3,all three off
118,A,10,A,181982.2098232204,2,3,all three off
118,B,10,A,203304.02722445596,2,3,all three off
118,A,11,A,188921.48490515898,2,3,all three off
118,B,11,A,214210.21537183516,2,3,all three off
118,A,12,A,137469.37920068964,1,4,all three off
118,B,12,A,217959.41451270724,2,3,all three off
118,A,13,A,133834.8293447721,1,4,all three off
118,B,13,A,220708.24321120812,2,3,all three off
118,A,14,A,138337.59704986055,1,5,all three off
118,B,14,A,224504.08344688933,2,3,all three off
118,A,15,A,172026.9808388297,2,6,all three off
118,B,15,A,233862.00844139355,2,3,all three off
118,A,16,A,173006.08899286162,2,6,all three off
118,B,16,A,235868.08595646842,2,3,all three off
118,A,17,A,159285.36032958736,2,7,all three off
118,B,17,A,141496.09514212032,1,4,all three off
118,A,18,A,161706.62273976373,2,7,all three off
118,B,18,A,132488.1878630932,1,4,all three off
118,A,19,A,158970.59183439024,2,7,all three off
118,B,19,A,134931.47643807007,1,5,all three off
118,A,20,A,160486.89059354164,2,7,all three off
118,B,20,A,132717.9396922487,1,5,all three off
119,A,0,B,115800.0,1,0,all three off
119,B,0,B,127792.00000000001,1,0,all three off
119,A,1,B,150564.94758216274,2,1,all three off
119,B,1,B,137265.41995680178,1,0,all three off
119,A,2,B,178201.14871246103,2,2,all three off
119,B,2,B,134142.13167203363,1,0,all three off
119,A,3,B,181827.27929917438,2,2,all three off
119,B,3,B,162318.73836569284,2,1,all three off
119,A,4,B,195866.57386084777,2,2,all three off
119,B,4,B,163329.31823573852,2,1,all three off
119,A,5,B,203210.95536768204,2,2,all three off
119,B,5,B,128870.65274674169,1,2,all three off
119,A,6,B,208912.76540595424,2,2,all three off
119,B,6,B,129586.88001777376,1,2,all three off
119,A,7,B,211126.65807982962,3,2,all three off
119,B,7,B,131913.50000101974,1,2,all three off
119,A,8,B,210827.60421570865,3,2,all three off
119,B,8,B,125155.63321199495,1,3,all three off
119,A,9,B,124346.77153963219,1,3,all three off
119,B,9,B,123349.4643599496,1,3,all three off
119,A,10,B,133106.8197542882,1,4,all three off
119,B,10,B,171555.3847721352,2,4,all three off
119,A,11,B,132507.3675391638,1,4,all three off
119,B,11,B,174508.32633731046,2,4,all three off
119,A,12,B,135163.8387110969,1,4,all three off
119,B,12,B,166839.9502709135,2,5,all three off
119,A,13,B,134963.33874590904,1,5,all three off
119,B,13,B,173118.02131506137,2,5,all three off
119,A,14,B,137442.78865149824,1,5,all three off
119,B,14,B,177909.53718201947,2,5,all three off
119,A,15,B,137617.61625788908,1,5,all three off
119,B,15,B,174876.11793271938,2,5,all three off
119,A,16,B,149702.87994972253,1,5,all three off
119,B,16,B,184867.20797023815,2,5,all three off
119,A,17,B,155312.998133253,1,5,all three off
119,B,17,B,117489.3120425124,1,6,all three off
119,A,18,B,156797.8853989488,1,5,all three off
119,B,18,B,162581.51793416106,2,7,all three off
119,A,19,B,158221.09612568762,1,5,all three off
119,B,19,B,145188.26261949987,1,8,all three off
119,A,20,B,124885.69838698978,1,6,all three off
119,B,20,B,162070.20803295245,2,9,all three off
120,A,0,A,143920.0,1,0,all three off
120,B,0,A,127800.0,1,0,all three off
120,A,1,A,143027.61361656722,1,0,all three off
120,B,1,A,132206.45186201745,1,0,all three off
120,A,2,A,146068.65233762053,1,0,all three off
120,B,2,A,165111.68853890497,2,1,all three off
120,A,3,A,158575.56377085162,2,1,all three off
120,B,3,A,155650.91142967375,2,2,all three off
120,A,4,A,156458.8437046251,2,2,all three off
120,B,4,A,134444.7877642524,2,3,all three off
120,A,5,A,169585.48176080314,2,3,all three off
120,B,5,A,145525.4436236009,2,4,all three off
120,A,6,A,168997.09225888737,2,3,all three off
120,B,6,A,140585.83726735404,2,4,all three off
120,A,7,A,171615.39038791327,2,3,all three off
120,B,7,A,138553.82851493233,2,4,all three off
120,A,8,A,133146.6467812284,2,4,all three off
120,B,8,A,138367.63146582872,2,4,all three off
120,A,9,A,134939.36460569623,2,4,all three off
120,B,9,A,144839.8924432802,2,4,all three off
120,A,10,A,138183.52758015183,2,4,all three off
120,B,10,A,142711.85778996212,2,4,all three off
120,A,11,A,178908.91900353564,2,5,all three off
120,B,11,A,141227.982307495,3,4,all three off
120,A,12,A,118723.41742658292,1,6,all three off
120,B,12,A,140360.5286349837,3,4,all three off
120,A,13,A,117223.76367517583,1,6,all three off
120,B,13,A,144785.22794102968,3,4,all three off
120,A,14,A,111366.2268260145,1,6,all three off
120,B,14,A,137847.8878264454,2,5,all three off
120,A,15,A,107448.30130438425,1,6,all three off
120,B,15,A,144428.47067281816,3,5,all three off
120,A,16,A,135203.34390353665,2,7,all three off
120,B,16,A,145677.45786848312,3,5,all three off
120,A,17,A,131650.6758587864,2,7,all three off
120,B,17,A,151683.80806351278,3,5,all three off
120,A,18,A,138344.69940803843,2,7,all three off
120,B,18,A,158150.74885423447,2,6,all three off
120,A,19,A,145788.92377455367,2,7,all three off
120,B,19,A,136697.72664507176,1,7,all three off
120,A,20,A,154997.33923971042,2,7,all three off
120,B,20,A,132060.73389604632,1,8,all three off
121,A,0,B,133500.0,1,0,all three off
121,B,0,B,149408.0,1,0,all three off
121,A,1,B,133788.7937365177,1,0,all three off
121,B,1,B,155922.73612071207,1,0,all three off
121,A,2,B,171592.98436417826,2,1,all three off
121,B,2,B,178768.27002335002,2,1,all three off
121,A,3,B,167803.45153936205,2,1,all three off
121,B,3,B,177985.394383501,2,2,all three off
121,A,4,B,171285.15008937172,2,1,all three off
121,B,4,B,185357.17821531263,2,2,all three off
121,A,5,B,151030.4576514956,1,2,all three off
121,B,5,B,148827.49057923653,1,3,all three off
121,A,6,B,155366.4755360245,1,3,all three off
121,B,6,B,147426.75136906965,1,3,all three off
121,A,7,B,154688.66517920964,1,3,all three off
121,B,7,B,153273.94767252853,1,3,all three off
121,A,8,B,161547.13506998005,1,3,all three off
121,B,8,B,157443.99940624667,1,3,all three off
121,A,9,B,167921.7073373928,2,3,all three off
121,B,9,B,163549.26320397935,1,3,all three off
121,A,10,B,163932.68264187386,2,3,all three off
121,B,10,B,163108.70087214597,1,3,all three off
121,A,11,B,169660.94882360552,2,4,all three off
121,B,11,B,167644.1325336856,1,3,all three off
121,A,12,B,142579.96871263787,1,5,all three off
121,B,12,B,165856.2741785598,1,3,all three off
121,A,13,B,146139.0430920938,1,6,all three off
121,B,13,B,160221.23912619834,1,3,all three off
121,A,14,B,145218.03923341195,1,7,all three off
121,B,14,B,164289.62915346096,1,3,all three off
121,A,15,B,151055.3683614789,1,7,all three off
121,B,15,B,183887.10357036776,2,4,all three off
121,A,16,B,135747.75731493873,1,8,all three off
121,B,16,B,138833.18011613158,2,5,all three off
121,A,17,B,126512.92213917522,1,9,all three off
121,B,17,B,180145.38568575357,2,6,all three off
121,A,18,B,134287.03982332454,1,10,all three off
121,B,18,B,168392.4126732035,2,7,all three off
121,A,19,B,135395.80714394333,2,10,all three off
121,B,19,B,153825.60815152086,1,8,all three off
121,A,20,B,138511.11201908466,2,10,all three off
121,B,20,B,131776.62342024018,1,9,all three off
122,A,0,A,154560.00000000003,1,0,all three off
122,B,0,A,137600.0,1,0,all three off
122,A,1,A,145284.65320716388,1,1,all three off
122,B,1,A,139093.52959835113,1,0,all three off
122,A,2,A,137994.0178595859,1,2,all three off
122,B,2,A,187849.61984142277,2,1,all three off
122,A,3,A,169277.22242812856,2,3,all three off
122,B,3,A,191018.527059946,2,1,all three off
122,A,4,A,173674.78815019072,2,3,all three off
122,B,4,A,120039.8933767785,1,2,all three off
122,A,5,A,186633.24850273653,2,3,all three off
122,B,5,A,118119.63395006544,1,2,all three off
122,A,6,A,187096.3196589981,2,4,all three off
122,B,6,A,165367.4875300916,2,3,all three off
122,A,7,A,179691.09743752985,2,4,all three off
122,B,7,A,170000.89516174016,2,3,all three off
122,A,8,A,178792.69432566952,2,4,all three off
122,B,8,A,174649.46133199226,2,3,all three off
122,A,9,A,180255.75151874995,2,4,all three off
122,B,9,A,186018.4726816144,2,3,all three off
122,A,10,A,181544.64255096784,2,4,all three off
122,B,10,A,191722.3081889819,2,3,all three off
122,A,11,A,188919.3355372281,2,4,all three off
122,B,11,A,199599.4744945672,2,3,all three off
122,A,12,A,197631.1996044787,2,4,all three off
122,B,12,A,129893.37325624874,1,4,all three off
122,A,13,A,197532.88562121236,2,4,all three off
122,B,13,A,144399.91749684795,1,5,all three off
122,A,14,A,175068.43358735842,2,5,all three off
122,B,14,A,141928.0705131894,1,6,all three off
122,A,15,A,176713.42500828806,2,6,all three off
122,B,15,A,139590.8282523506,1,6,all three off
122,A,16,A,171870.70212244196,2,6,all three off
122,B,16,A,161685.49605049385,2,7,all three off
122,A,17,A,182823.69587961218,2,6,all three off
122,B,17,A,168650.26711066725,2,7,all three off
122,A,18,A,187084.947340171,2,6,all three off
122,B,18,A,171556.69068216355,2,7,all three off
122,A,19,A,191637.80117086088,2,6,all three off
122,B,19,A,140951.18174070647,1,8,all three off
122,A,20,A,199060.9958804726,2,6,all three off
122,B,20,A,139688.90579380444,1,8,all three off
123,A,0,B,168300.0,3,0,all three off
123,B,0,B,190176.00000000003,3,0,all three off
123,A,1,B,170832.04555345792,2,1,all three off
123,B,1,B,174222.9523935507,2,1,all three off
123,A,2,B,167559.85734585044,2,1,all three off
123,B,2,B,183029.7473213191,2,1,all three off
123,A,3,B,139595.8862840383,1,2,all three off
123,B,3,B,183658.2315909067,3,2,all three off
123,A,4,B,135420.50529484247,1,2,all three off
123,B,4,B,187993.30973252302,3,2,all three off
123,A,5,B,134493.97457900166,1,2,all three off
123,B,5,B,181837.715031153,3,2,all three off
123,A,6,B,172233.6143169328,2,3,all three off
123,B,6,B,177518.9199997746,3,2,all three off
123,A,7,B,177073.7670916903,2,4,all three off
123,B,7,B,188915.9053287776,3,2,all three off
123,A,8,B,178974.00597264268,2,4,all three off
123,B,8,B,139972.06470610545,1,3,all three off
123,A,9,B,181766.05406760017,2,4,all three off
123,B,9,B,136671.77511612364,2,3,all three off
123,A,10,B,186887.31812312512,2,4,all three off
123,B,10,B,139791.41168411032,2,3,all three off
123,A,11,B,185247.47613594565,2,4,all three off
123,B,11,B,145960.1392342227,2,3,all three off
123,A,12,B,148383.9518127803,1,5,all three off
123,B,12,B,149809.48316661103,2,3,all three off
123,A,13,B,152499.01059092744,1,5,all three off
123,B,13,B,185637.4836185196,3,4,all three off
123,A,14,B,157957.8483893191,1,5,all three off
123,B,14,B,189013.7905989526,3,4,all three off
123,A,15,B,158774.0146699391,1,5,all three off
123,B,15,B,187527.23729099464,3,4,all three off
123,A,16,B,167122.6755624247,1,5,all three off
123,B,16,B,185079.1078540179,3,4,all three off
123,A,17,B,167041.98105300392,1,5,all three off
123,B,17,B,193913.27336987972,3,4,all three off
123,A,18,B,162250.22361262495,1,5,all three off
123,B,18,B,143621.50033352923,1,5,all three off
123,A,19,B,166051.1295173268,2,6,all three off
123,B,19,B,156873.0550056877,2,6,all three off
123,A,20,B,179061.45018765982,2,6,all three off
123,B,20,B,166358.80991799917,2,6,all three off
124,A,0,A,132608.0,1,0,all three off
124,B,0,A,117100.0,1,0,all three off
124,A,1,A,132456.2092476018,1,0,all three off
124,B,1,A,120877.71527872897,1,0,all three off
124,A,2,A,133283.81389277923,1,0,all three off
124,B,2,A,117330.73468197069,1,0,all three off
124,A,3,A,135362.2412209207,1,0,all three off
124,B,3,A,164263.02855475896,2,1,all three off
124,A,4,A,115761.72513670905,1,1,all three off
124,B,4,A,169598.95773682426,2,1,all three off
124,A,5,A,162066.41519139265,2,2,all three off
124,B,5,A,133365.5620757178,1,2,all three off
124,A,6,A,170402.2651641003,2,2,all three off
124,B,6,A,135803.38389483275,1,2,all three off
124,A,7,A,175925.92995476013,2,2,all three off
124,B,7,A,135911.58283551817,1,2,all three off
124,A,8,A,162217.64798919897,2,3,all three off
124,B,8,A,150316.82261792195,2,3,all three off
124,A,9,A,163610.75852355812,2,3,all three off
124,B,9,A,153155.9818239325,2,3,all three off
124,A,10,A,170239.37132366598,2,3,all three off
124,B,10,A,126156.54541963653,1,4,all three off
124,A,11,A,140672.92115232963,1,4,all three off
124,B,11,A,132161.74945840146,1,4,all three off
124,A,12,A,141641.0978456652,1,4,all three off
124,B,12,A,131336.52422473978,1,4,all three off
124,A,13,A,144268.43860223042,1,4,all three off
124,B,13,A,129113.00346308183,1,4,all three off
124,A,14,A,147653.21026706704,2,4,all three off
124,B,14,A,172110.94583089443,2,5,all three off
124,A,15,A,140664.29434923927,1,5,all three off
124,B,15,A,174711.98783216043,2,5,all three off
124,A,16,A,143714.11896005712,2,5,all three off
124,B,16,A,187675.3109133023,2,5,all three off
124,A,17,A,145955.71994484527,2,5,all three off
124,B,17,A,190260.32164903998,3,5,all three off
124,A,18,A,158237.59175023987,2,6,all three off
124,B,18,A,197481.63667745065,3,5,all three off
124,A,19,A,153654.31272185093,3,6,all three off
124,B,19,A,138563.78969368956,1,6,all three off
124,A,20,A,176473.49734037253,2,7,all three off
124,B,20,A,147908.48742198476,1,6,all three off
125,A,0,B,217000.0,3,0,all three off
125,B,0,B,244720.00000000003,3,0,all three off
125,A,1,B,230675.95579345862,3,0,all three off
125,B,1,B,254203.67601872695,3,0,all three off
125,A,2,B,237287.4630335203,3,0,all three off
125,B,2,B,261620.9242204197,3,0,all three off
125,A,3,B,242273.2957773545,3,0,all three off
125,B,3,B,149768.90399867136,1,1,all three off
125,A,4,B,244447.67615902802,3,0,all three off
125,B,4,B,147122.18031660674,1,1,all three off
125,A,5,B,235715.81414762101,3,0,all three off
125,B,5,B,136494.6092402887,1,2,all three off
125,A,6,B,143442.15219065736,1,1,all three off
125,B,6,B,138486.0979562766,1,2,all three off
125,A,7,B,186728.17156585527,3,2,all three off
125,B,7,B,141877.77960707448,1,2,all three off
125,A,8,B,199309.314604624,4,2,all three off
125,B,8,B,138795.5388130387,1,2,all three off
125,A,9,B,135815.9321794672,1,3,all three off
125,B,9,B,164312.79375615864,2,3,all three off
125,A,10,B,142596.09431602072,1,3,all three off
125,B,10,B,158550.35200867563,2,3,all three off
125,A,11,B,162359.18056182674,2,4,all three off
125,B,11,B,143413.9570543041,2,4,all three off
125,A,12,B,184784.5624836972,2,5,all three off
125,B,12,B,184343.72294322387,2,5,all three off
125,A,13,B,183528.8972374749,2,5,all three off
125,B,13,B,179174.78879528557,2,5,all three off
125,A,14,B,134359.4506369382,1,6,all three off
125,B,14,B,178321.99030052262,2,5,all three off
125,A,15,B,138167.79501679412,2,6,all three off
125,B,15,B,179580.29102337043,2,5,all three off
125,A,16,B,149042.29912436567,2,6,all three off
125,B,16,B,179106.47729620582,2,6,all three off
125,A,17,B,148523.18722199817,3,6,all three off
125,B,17,B,176728.5085359235,2,6,all three off
125,A,18,B,153029.55971502577,3,6,all three off
125,B,18,B,133937.5278786291,2,7,all three off
125,A,19,B,153892.4411577713,3,6,all three off
125,B,19,B,164504.76914918292,2,8,all three off
125,A,20,B,156169.24326187457,1,7,all three off
125,B,20,B,167225.74102054955,2,8,all three off
126,A,0,A,221648.00000000003,2,0,all three off
126,B,0,A,194900.0,2,0,all three off
126,A,1,A,237497.49108162627,2,0,all three off
126,B,1,A,196061.4445826542,2,0,all three off
126,A,2,A,170229.20045999633,1,1,all three off
126,B,2,A,195767.54801850553,2,0,all three off
126,A,3,A,183828.08147264872,1,1,all three off
126,B,3,A,150527.71797251774,1,1,all three off
126,A,4,A,181307.80498330953,2,2,all three off
126,B,4,A,154540.91156999138,1,1,all three off
126,A,5,A,188132.67695037046,2,2,all three off
126,B,5,A,153893.62715728398,1,1,all three off
126,A,6,A,179991.5923144767,3,2,all three off
